종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
케스피온,079190,-75,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달)(-30),2026-08-24: [기재정정]주요사항보고서(유상증자결정) | 2026-08-21: [기재정정]주요사항보고서(유상증자결정) | 2026-08-18: 주요사항보고서(유상증자결정) | 2026-08-14: 반기보고서 (2026.06) | 2026-08-11: 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달),5
엔투텍,227950,-75,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15),2026-09-07: 주식등의대량보유상황보고서(일반) | 2026-09-04: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-08-25: 주식등의대량보유상황보고서(일반) | 2026-08-25: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-08-25: [기재정정]주요사항보고서(전환사채권발행결정),8
MSDI,123010,-75,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-09-04: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-09-04: 증권발행결과(자율공시)               | 2026-09-02: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-08-28: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-08-24: [기재정정]주요사항보고서(유상증자결정),7
넥사다이내믹스,351320,-75,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-09-07: 주식등의대량보유상황보고서(약식) | 2026-09-07: 주식등의대량보유상황보고서(약식) | 2026-09-01: [기재정정]주주총회소집공고 | 2026-09-01: [기재정정]주주총회소집결의              (임시주주총회) | 2026-09-01: 소액공모실적보고서,23
한울앤제주,276730,-72,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | 주권매매거래정지해제              (액면분할 주권 변경상장),[기재정정]주식분할결정              (+3),[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지해제              (액면분할 주권 변경상장)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-09-04: [기재정정]주요사항보고서(타법인주식및출자증권양수결정) | 2026-09-04: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-09-01: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-08-20: 주권매매거래정지해제              (액면분할 주권 변경상장) | 2026-08-14: 반기보고서 (2026.06),14
모아라이프플러스,142760,-65,🚨 YES,주권매매거래정지해제              (액면병합 주권 변경상장) | [기재정정]주요사항보고서(전환사채권발행결정) | [첨부정정]주요사항보고서(전환사채권발행결정),,주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [첨부정정]주요사항보고서(전환사채권발행결정)(-15),2026-09-02: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-09-02: 주식등의대량보유상황보고서(일반) | 2026-09-02: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-28: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-08-27: [기재정정]최대주주변경을수반하는주식담보제공계약체결              ,11
신테카바이오,226330,-65,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5),2026-09-04: [기재정정]소액공모공시서류(지분증권) | 2026-09-04: [기재정정]주요사항보고서(유상증자결정) | 2026-09-03: [기재정정]주요사항보고서(유상증자결정) | 2026-09-02: [기재정정]소액공모공시서류(지분증권) | 2026-09-02: [기재정정]주요사항보고서(유상증자결정),19
나노씨엠에스,247660,-65,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 최대주주변경              (-5) | 주요사항보고서(유상증자결정)(-15),2026-09-08: [기재정정]의결권대리행사권유참고서류 | 2026-09-08: [기재정정]소액공모공시서류(지분증권) | 2026-09-08: 의결권대리행사권유참고서류 | 2026-09-08: [기재정정]주요사항보고서(유상증자결정) | 2026-09-08: 유상증자최종발행가액확정              ,24
헝셩그룹,900270,-60,🚨 YES,주권매매거래정지해제              (주식병합(무액면주식) 주권 변경상장) | 주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,주권매매거래정지해제              (주식병합(무액면주식) 주권 변경상장)(-30) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-09-04: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-09-04: 주식등의대량보유상황보고서(일반) | 2026-08-31: 외국지주회사의자회사편입ㆍ탈퇴               | 2026-08-31: 반기보고서 (2026.06) | 2026-08-27: 증권발행결과(자율공시)              (제3자배정 유상증자),15
노을,376930,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-09-04: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-08-19: 주식등의대량보유상황보고서(일반) | 2026-08-14: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-08-13: 반기보고서 (2026.06)",4
베셀,177350,-60,🚨 YES,기타시장안내              ((관리종목지정우려종목)(시가총액 200억원 미달)) | 주권매매거래정지해제              (액면병합 주권 변경상장),,기타시장안내              ((관리종목지정우려종목)(시가총액 200억원 미달))(-30) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),2026-08-31: 전환가액의조정              (제10회차) | 2026-08-28: 기타시장안내              ((관리종목지정우려종목)(시가총액 200억원 미달)) | 2026-08-14: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-08-14: 반기보고서 (2026.06),4
에이프로젠,007460,-60,🚨 YES,주요사항보고서(유상증자결정)(자회사의 주요경영사항)               | 주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정),,주요사항보고서(유상증자결정)(자회사의 주요경영사항)              (-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15),2026-09-03: 주요사항보고서(유상증자결정)(자회사의 주요경영사항)               | 2026-09-03: 주요사항보고서(전환사채권발행결정) | 2026-08-28: 주식등의대량보유상황보고서(일반) | 2026-08-21: 주식등의대량보유상황보고서(일반) | 2026-08-21: 유상증자또는주식관련사채등의발행결과(자율공시)              ,9
빌리언스,044480,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-09-07: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-09-04: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-09-04: 주식등의대량보유상황보고서(일반) | 2026-08-14: 파생상품거래손실발생               | 2026-08-14: 반기보고서 (2026.06),6
에넥스,011090,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-09-04: [기재정정]주요사항보고서(유상증자결정) | 2026-09-04: [기재정정]투자판단관련주요경영사항               | 2026-09-04: 임시주주총회결과               | 2026-09-03: [기재정정]주요사항보고서(유상증자결정) | 2026-09-02: [기재정정]주식등의대량보유상황보고서(일반),20
이브이첨단소재,131400,-60,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30)","2026-09-04: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-08-26: 임시주주총회결과               | 2026-08-18: 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 2026-08-18: 전환사채(해외전환사채포함)발행후만기전사채취득               | 2026-08-14: 반기보고서 (2026.06)",5
네오오토,212560,-60,🚨 YES,주권매매거래정지해제              (우회상장 미해당) | 주권매매거래정지              (우회상장여부 및 요건충족확인),,주권매매거래정지해제              (우회상장 미해당)(-30) | 주권매매거래정지              (우회상장여부 및 요건충족확인)(-30),2026-09-07: [기재정정]기업설명회(IR)개최               | 2026-09-07: [기재정정]기업설명회(IR)개최               | 2026-09-07: 기업설명회(IR)개최               | 2026-09-07: 증권신고서(주식의포괄적교환ㆍ이전) | 2026-09-04: 주권매매거래정지해제              (우회상장 미해당),10
